osm_id,osm_type,brand,name,lat,lon,addr_street,addr_city,addr_state,addr_postcode,phone,website,opening_hours,shop_type
7882575722,node,Walmart,Walmart Pharmacy,33.1563661,-96.6819429,McKinney Ranch Parkway,McKinney,TX,75070,+1 972 529 2187,https://www.walmart.com/store/5211-mckinney-tx/pharmacy,,
7882575950,node,Walmart,Walmart Pharmacy,33.1735744,-96.5131469,,,,,,https://www.walmart.com/store/7178-princeton-tx/pharmacy,,
7882575952,node,Walmart,Walmart Garden Center,33.1740548,-96.5128043,,,,,,,,garden_centre
7914187309,node,Walmart,Walmart Pharmacy,33.3850128,-111.7396294,South Greenfield Road,Mesa,AZ,85206,,https://www.walmart.com/store/5428-mesa-az/pharmacy,,
7914187310,node,Walmart,Walmart Garden Center,33.3837117,-111.7390186,South Greenfield Road,Mesa,AZ,85206,,,,garden_centre
7924672841,node,Walmart,Walmart Garden Center,33.3058548,-111.741705,,,,,,,,garden_centre
7924672842,node,Walmart,Walmart Pharmacy,33.3051035,-111.7416484,,,,,,https://www.walmart.com/store/5186-gilbert-az/pharmacy,,
7961353230,node,Walmart,Walmart Garden Center,33.2516727,-111.630398,East Rittenhouse Road,Queen Creek,AZ,85142,,,,garden_centre
7961353231,node,Walmart,Walmart Pharmacy,33.2508664,-111.629312,East Rittenhouse Road,Queen Creek,AZ,85142,,https://www.walmart.com/store/4451-queen-creek-az/pharmacy,,
8001852250,node,Walmart,Walmart Pharmacy,40.205384,-105.099254,,,,,,https://www.walmart.com/store/5370-longmont-co/pharmacy,Mo-Sa 09:00-19:00; Tu 06:00-19:00; Su 10:00-18:00,
8014020327,node,Walmart,Walmart,45.3901782,-73.5860502,,,,,,https://www.walmart.ca/en/stores-near-me/st-constants-quebec-3642,,department_store
8049290514,node,Walmart,Walmart Pharmacy,45.7721065,-122.550343,,,,,,https://www.walmart.com/store/5929-battle-ground-wa/pharmacy,,
8049436914,node,Walmart,Walmart Garden Center,47.2394146,-122.4790637,,,,,,,,garden_centre
8049436915,node,Walmart,Walmart Pharmacy,47.2405255,-122.4790476,,,,,,https://www.walmart.com/store/4137-tacoma-wa/pharmacy,,
8049442450,node,Walmart,Walmart Garden Center,47.5173629,-122.6281199,,,,,,,,garden_centre
8049442453,node,Walmart,Walmart Pharmacy,47.5161722,-122.6280718,,,,,,https://www.walmart.com/store/2325-port-orchard-wa/pharmacy,,
8049494302,node,Walmart,Walmart Garden Center,47.7565281,-122.6617351,,,,98370,,,,garden_centre
8049494303,node,Walmart,Walmart Pharmacy,47.7578506,-122.6626268,,,,,,https://www.walmart.com/store/5272-poulsbo-wa/pharmacy,,
8098100511,node,Walmart,Walmart Garden Center,39.7619613,-104.7734758,,,,,,,,garden_centre
8098100514,node,Walmart,Walmart Pharmacy,39.762031,-104.7753366,,,,,,https://www.walmart.com/store/5334-aurora-co/pharmacy,,
8098209256,node,Walmart,Walmart Garden Center,39.7689859,-104.8977184,,,,,,,,garden_centre
8098209257,node,Walmart,Walmart Pharmacy,39.7689982,-104.8970962,,,,,,https://www.walmart.com/store/3533-denver-co/pharmacy,,
8126779362,node,Walmart,Walmart,45.3695876,-73.5137662,,,,,,https://www.walmart.ca/en/stores-near-me/candiac-1203,,department_store
8140203603,node,Walmart,Walmart Pharmacy,46.7037688,-92.4524237,Highway 33 South,Cloquet,MN,55720,+1-218-878-0676,https://www.walmart.com/store/1929-cloquet-mn/pharmacy,"Mo, We-Sa 09:00-19:00; Tu 06:00-19:00; Su 10:00-18:00",
8140203609,node,Walmart,Walmart Garden Center,46.7040718,-92.4525001,Highway33 South,Cloquet,MN,55720,,https://www.walmart.com/store/1929-cloquet-mn,,garden_centre
8172495779,node,Walmart,Walmart Garden Center,41.1635547,-104.79199,,,,,,,,garden_centre
8172495780,node,Walmart,Walmart Pharmacy,41.163942,-104.7915023,,,,,,https://www.walmart.com/store/1315-cheyenne-wy/pharmacy,,
8218481162,node,Walmart,Walmart Pharmacy,31.8265402,-81.601745,,,,,,https://www.walmart.com/store/862-hinesville-ga/pharmacy,,
8218492061,node,Walmart,Walmart Garden Center,31.615771,-81.8726855,,,,,,,,garden_centre
8218492063,node,Walmart,Walmart Pharmacy,31.6163157,-81.8715629,,,,,,https://www.walmart.com/store/2630-jesup-ga/pharmacy,,
8228196852,node,Walmart,Walmart Pharmacy,38.6493619,-121.3861825,Watt Avenue,North Highlands,CA,95660,+1-916-621-1454,https://www.walmart.com/store/4393-north-highlands-ca/pharmacy,Mo-Su 06:00-24:00,
8258895035,node,Walmart,Walmart Garden Center,40.8629967,-74.0616707,,,,,,,,garden_centre
8281431034,node,Walmart,Walmart Pharmacy,43.6247124,-72.322742,Plainfield Road,West Lebanon,NH,03784,+1-603-298-5060,https://www.walmart.com/store/2138-west-lebanon-nh/pharmacy,Mo-Fr 08:00-20:00; Sa 09:00-18:00; Su 10:00-18:00,
8282165281,node,Walmart,Walmart Garden Center,30.4127572,-97.6761612,North Interstate Highway 35 Service Road,,,,+1-512-837-9886,https://www.walmart.com/store/3569-austin-tx,06:00-23:00,garden_centre
8282165283,node,Walmart,Walmart Pharmacy,30.4141983,-97.6760158,North Interstate Highway 35 Service Road,,,,+1-512-837-9530,https://www.walmart.com/store/3569-austin-tx/pharmacy,Mo-Sa 09:00-19:00; Su 10:00-18:00,
8286156818,node,Walmart,Walmart,28.2235657,-81.294613,,,,,,https://www.walmart.com/store/5265-saint-cloud-fl,,
8321897594,node,Walmart,Walmart Pharmacy,38.7683567,-104.781022,,,,,,https://www.walmart.com/store/3018-fountain-co/pharmacy,,
8321897597,node,Walmart,Walmart Pharmacy,38.8076209,-104.7586073,,,,,,https://www.walmart.com/store/3082-colorado-springs-co/pharmacy,,
8321897599,node,Walmart,Walmart Pharmacy,38.8431767,-104.7465906,North Murray Boulevard,Colorado Springs,CO,80915,+1 719 596 1401,https://www.walmart.com/store/3083-colorado-springs-co/,Mo-Sa 09:00-19:00; Su 10:00-18:00,
8321897600,node,Walmart,Walmart Pharmacy,38.8375627,-104.7702674,,,,,,https://www.walmart.com/store/1200-colorado-springs-co/pharmacy,,
8321897602,node,Walmart,Walmart Pharmacy,38.8574646,-104.7930039,,,,,,https://www.walmart.com/store/3176-colorado-springs-co/pharmacy,,
8321897607,node,Walmart,Walmart Pharmacy,38.8925361,-104.7553866,,,,,,https://www.walmart.com/store/3175-colorado-springs-co/pharmacy,,
8321897613,node,Walmart,Walmart Pharmacy,38.9501353,-104.8001401,,,,,,https://www.walmart.com/store/1896-colorado-springs-co/pharmacy,,
8359146941,node,Walmart,Walmart,42.1930675,-85.5987753,Shaver Road,Portage,MI,49024,,,,convenience
8382446662,node,Walmart,Walmart Garden Center,42.2664199,-88.9722743,,,,,,,Mo-Su 06:00-23:00,garden_centre
8382446664,node,Walmart,Walmart Pharmacy,42.2665322,-88.9739453,,,,,,https://www.walmart.com/store/1490-rockford-il/pharmacy,Mo-Fr 09:00-21:00; Su 10:00-18:00; Sa 09:00-19:00,
8412353094,node,Walmart,Walmart Pharmacy,33.7367625,-117.9155779,,,,,,https://www.walmart.com/store/2517-santa-ana-ca/pharmacy,,
8412353095,node,Walmart,Walmart Garden Center,33.7378577,-117.9157389,,,,,,,,garden_centre
8419770474,node,Walmart,Walmart Pharmacy,34.5260045,-117.2234613,Happy Trails Highway,Apple Valley,CA,92307,,https://www.walmart.com/store/2333-apple-valley-ca/pharmacy,Mo-Fr 09:00-19:00; Sa 09:00-18:00; Su 10:00-18:00,
8421880158,node,Walmart,Walmart Garden Center,32.4255738,-110.94013,,,,,,,,garden_centre
8421880159,node,Walmart,Walmart Pharmacy,32.4258259,-110.9415881,,,,,+1 520-544-2668,https://www.walmart.com/store/3379-oro-valley-az/pharmacy,,
8439778690,node,Walmart,Walmart Garden Center,42.5610531,-113.790283,,,,,,,,garden_centre
8439778692,node,Walmart,Walmart Pharmacy,42.5600433,-113.7901554,,,,,,https://www.walmart.com/store/1900-burley-id/pharmacy,,
8441659686,node,Walmart,Walmart Pharmacy,34.7794295,-77.3932336,,,,,,https://www.walmart.com/store/1298-jacksonville-nc/pharmacy,"Mo-Fr 09:00-21:00; Sa 09:00-18:00; PH,Su 10:00-18:00",
8441789263,node,Walmart,Walmart Pharmacy,33.7867778,-78.7683405,,,,,,https://www.walmart.com/store/643-myrtle-beach-sc/pharmacy,,
8442252144,node,Walmart,Walmart Pharmacy,28.5491946,-81.5320426,,,,,,https://www.walmart.com/store/942-ocoee-fl/pharmacy,,
8442252145,node,Walmart,Walmart Garden Center,28.5489034,-81.5320401,,,,,,,,garden_centre
8444163846,node,Walmart,Walmart Pharmacy,34.793579,-86.7507686,,,,,+1-256-970-6194,https://www.walmart.com/store/7342-madison-al/pharmacy,Mo-Sa 09:00-19:00; Su 10:00-16:00,
8446364920,node,Walmart,Walmart Garden Center,33.0384903,-112.0137388,West Maricopa-Casa Grande Highway,Maricopa,AZ,85138,,,Mo-Su 06:00-23:00,garden_centre
8446364923,node,Walmart,Walmart Pharmacy,33.0389314,-112.0136497,West Maricopa-Casa Grande Highway,Maricopa,AZ,85138,,https://www.walmart.com/store/4430-maricopa-az/pharmacy,Mo-Su 06:00-23:00,
8452005343,node,Walmart,Walmart Pharmacy,30.2693634,-93.1796774,,,,,,https://www.walmart.com/store/521-lake-charles-la/pharmacy,,
8452005346,node,Walmart,Walmart Garden Center,30.2682782,-93.180214,,,,,,,,garden_centre
8452014927,node,Walmart,Walmart Pharmacy,30.1958488,-93.2462073,,,,,,https://www.walmart.com/store/1204-lake-charles-la/pharmacy,,
8454600319,node,Walmart,Walmart,25.639056,-100.316497,,,,,,,,department_store
8454768458,node,Walmart,Walmart Garden Center,30.3181627,-92.0308178,,,,,,,,garden_centre
8454768459,node,Walmart,Walmart Pharmacy,30.3192741,-92.0307052,,,,,,https://www.walmart.com/store/7301-carencro-la/pharmacy,,
8489814182,node,Walmart,Walmart Garden Center,35.2034919,-106.6567622,,,,,,,,garden_centre
8489814183,node,Walmart,Walmart Pharmacy,35.2047949,-106.6572737,,,,,,https://www.walmart.com/store/1397-albuquerque-nm/pharmacy,,
8489842164,node,Walmart,Walmart Garden Center,32.8483458,-104.4270957,,,,,,,,garden_centre
8489842166,node,Walmart,Walmart Pharmacy,32.8473683,-104.4270576,,,,,,https://www.walmart.com/store/3427-artesia-nm/pharmacy,,
8489842554,node,Walmart,Walmart Garden Center,32.4536821,-100.3926573,,,,,,,,garden_centre
8489842555,node,Walmart,Walmart Pharmacy,32.453525,-100.3937869,,,,,,https://www.walmart.com/store/3381-sweetwater-tx/pharmacy,,
8489978414,node,Walmart,Walmart Pharmacy,32.8426785,-116.9901819,Town Center Parkway,,,92071,,https://www.walmart.com/store/1917-santee-ca/pharmacy,"Mo-Su 06:00-08:00, 10:00-23:00",
8491935048,node,Walmart,Walmart Pharmacy,34.2821114,-118.791671,,,,,,https://www.walmart.com/store/2621-simi-valley-ca/pharmacy,Mo-Fr 09:00-19:00; Sa 09:00-18:00; Su 10:00-18:00,
8515565621,node,Walmart,Walmart Pharmacy,37.767729,-79.9913842,Thacker Avenue,Covington,VA,24426,,https://www.walmart.com/store/2662-covington-va/pharmacy,Mo-Sa 09:00-19:00; Su 10:00-18:00,
8532309089,node,Walmart,Walmart Pharmacy,39.0802157,-77.5617921,Compass Creek Parkway,Leesburg,VA,20175,+1 703-779-0164,https://www.walmart.com/store/1904-leesburg-va/pharmacy,Mo-Fr 09:00-19:00; Sa 09:00-17:00; Su 10:00-17:00,
8540817527,node,Walmart,Walmart,35.8664323,-86.4636379,,,,,,https://www.walmart.com/store/5148-murfreesboro-tn,,
8560946067,node,Walmart,Walmart Garden Center,35.8498296,-86.4269683,,,,,,,,garden_centre
8599537189,node,Walmart,Walmart Garden Center,45.8513152,-119.2869488,,,,,,,,garden_centre
8599537191,node,Walmart,Walmart Pharmacy,45.8502073,-119.2867651,,,,,,https://www.walmart.com/store/1817-hermiston-or/pharmacy,,
8600412929,node,Walmart,Walmart VisionCenter,39.9753822,-74.2386727,,,,,,,Mo-Fr 10:00-17:00,optician
8600412930,node,Walmart,Walmart Pharmacy,39.9752895,-74.2383516,,,,,,https://www.walmart.com/store/1844-toms-river-nj/pharmacy,Mo-Sa 08:00-19:00; Su 10:00-18:00,
8600453903,node,Walmart,Walmart Garden Center,39.9750944,-74.2377867,,,,,,,,garden_centre
8626580051,node,Walmart,Walmart Pharmacy,31.613059,-84.1740613,,,,,,https://www.walmart.com/store/4517-albany-ga/pharmacy,,
8630866917,node,Walmart,Walmart Pharmacy,41.9043738,-71.0323308,Paramount Drive,Raynham,MA,02767,+1-508-822-7122,https://www.walmart.com/store/2021-raynham-ma/pharmacy,"Mo,We-Sa 09:00-19:00; Tu 06:00-19:00; Su 10:00-18:00",
8656810902,node,Walmart,Walmart Garden Center,27.0246234,-82.047199,Kings Highway,Port Charlotte,FL,33954,,,,garden_centre
8663180483,node,Walmart,Walmart Pharmacy,46.9969405,-122.818514,,,,,,https://www.walmart.com/store/4757-lacey-wa/pharmacy,,
8769621836,node,Walmart,Walmart Garden Center,41.7874793,-71.4988548,,,,,,,,garden_centre
8780108653,node,Walmart,Walmart Garden Center,46.2725938,-119.1877691,,,,,,,,garden_centre
8833197114,node,Walmart,Walmart,41.6787634,-81.3076666,Mentor Avenue,Mentor,OH,44060,+1 440-974-3300,https://www.walmart.com/store/1857-mentor-oh,Su-Sa 06:00-11:00,department_store
8858929341,node,Walmart,Walmart Pharmacy,43.4863385,-111.9811256,,,,,,https://www.walmart.com/store/1902-ammon-id/pharmacy,,
8862179235,node,Walmart,Walmart Pharmacy,28.001125,-81.9591746,,,,,+1 863-644-9461,https://www.walmart.com/store/779-lakeland-fl/pharmacy,Mo-Sa 09:00-19:00; Tu 06:00-19:00; Su 10:00-18:00,
8912594506,node,Walmart,Walmart Pharmacy,38.7048255,-121.3314207,,,,,,https://www.walmart.com/store/5192-sacramento-ca/pharmacy,,
8912594508,node,Walmart,Walmart Garden Center,38.7035649,-121.3321227,,,,,,,,garden_centre
8939329627,node,Walmart,Walmart Supercenter,41.6860346,-71.1416599,Quequechan Street,Fall River,MA,02721,+1 508-730-2677,https://www.walmart.com/store/3560-fall-river-ma,Mo-Su 07:00-23:00,supermarket
8964352351,node,Walmart,Walmart,30.4429783,-88.9440264,,,,,,https://www.walmart.com/store/4586/biloxi-ms,,
8977715879,node,Walmart,Walmart Pharmacy,43.0559061,-78.8429935,Niagara Falls Boulevard,North Tonawanda,NY,14120,,https://www.walmart.com/store/4597-north-tonawanda-ny/pharmacy,,
8984022627,node,Walmart,Accès Pharma,45.3956935,-74.0577065,Boulevard de la Gare,Vaudreuil-Dorion,,J7V 0H1,+1 450-510-3314,https://www.walmart.ca/en/stores-near-me/vaudreuil-qc-1057,,
8984435822,node,Walmart,Walmart Garden Center,45.5215947,-123.069055,,,,,,https://www.walmart.com/store/4221-cornelius-or,,garden_centre
8989288327,node,Walmart,Walmart Garden Center,33.0145625,-97.2177374,,,,,,,,garden_centre
8989288328,node,Walmart,Walmart Pharmacy,33.0143302,-97.2174073,North US Highway 377,Roanoke,TX,76262,+1 682 831 1957,https://www.walmart.com/store/5247-roanoke-tx/pharmacy,,
9027252230,node,Walmart,Walmart Pharmacy,32.5067463,-114.7834892,,,,,,https://www.walmart.com/store/4337-san-luis-az/pharmacy,,
9035605736,node,Walmart,Walmart,33.6743661,-78.9051498,,,,,,https://www.walmart.com/store/5367-myrtle-beach-sc,,
9043691981,node,Walmart,Walmart,41.1128965,-101.7183175,,,,,,https://www.walmart.com/store/7129/ogallala-ne,,
9057431496,node,Walmart,Walmart Garden Center,33.4717669,-112.2232521,North 75th Avenue,Phoenix,AZ,85035,,,,garden_centre
9060495943,node,Walmart,Walmart Garden Center,32.424245,-84.9456859,,,,,,,,garden_centre
9060495944,node,Walmart,Walmart Pharmacy,32.4237096,-84.9453951,,,,,,https://www.walmart.com/store/1338-columbus-ga/pharmacy,,
9060862397,node,Walmart,Walmart Garden Center,40.2535194,-75.6656758,Shoemaker Road,Pottstown,PA,19464,,,,garden_centre
9060862398,node,Walmart,Walmart Pharmacy,40.2540315,-75.6655814,Shoemaker Road,Pottstown,PA,19464,+1 610-327-1308,https://www.walmart.com/store/2263-pottstown-pa/pharmacy,Mo-Sa 09:00-19:00; Su 10:00-18:00,
9064969508,node,Walmart,Walmart Garden Center,33.4209046,-112.2224126,West Lower Buckeye Road,Phoenix,AZ,85043,+1-623-907-0007,https://www.walmart.com/store/5331-phoenix-az,Mo-Su 06:00-24:00,garden_centre
9078300881,node,Walmart,Walmart Garden Center,37.998406,-103.592558,,,,,,https://www.walmart.com/store/1384-la-junta-co,,garden_centre
9078300884,node,Walmart,Walmart Pharmacy,37.9984204,-103.593663,,,,,,https://www.walmart.com/store/1384-la-junta-co/pharmacy,,
9080234789,node,Walmart,Walmart Pharmacy,33.7082306,-85.1633715,,,,,,https://www.walmart.com/store/856-bremen-ga/pharmacy,,
9085155316,node,Walmart,Walmart Pharmacy,37.6995248,-121.7683338,,,,,,https://www.walmart.com/store/1972-livermore-ca/pharmacy,,
9088748441,node,Walmart,Walmart Pharmacy,39.6365026,-105.083949,,,,,,https://www.walmart.com/store/1308-littleton-co/pharmacy,,
9102754962,node,Walmart,Walmart Pharmacy,34.5215938,-85.3169426,,,,,,https://www.walmart.com/store/756-trion-ga/pharmacy,,
9121828188,node,Walmart,Walmart Pharmacy,38.7481876,-112.08529,,,,,,https://www.walmart.com/store/5168-richfield-ut/pharmacy,Mo-Fr 09:00-20:00; Sa 09:00-19:00,
9127317000,node,Walmart,Walmart Pharmacy,35.3192485,-106.5725372,,,,,,https://www.walmart.com/store/3731-bernalillo-nm/pharmacy,,
9128010230,node,Walmart,Walmart Pharmacy,32.2887999,-106.7854639,,,,,,https://www.walmart.com/store/5155-las-cruces-nm/pharmacy,,
9128010232,node,Walmart,Walmart Garden Center,32.2883483,-106.7846929,,,,,,,,garden_centre
9135584610,node,Walmart,Walmart Garden Center,34.8774929,-84.3261117,,,,,,,,garden_centre
9135584611,node,Walmart,Walmart Pharmacy,34.8771399,-84.3254817,,,,,,https://www.walmart.com/store/5812-blue-ridge-ga/pharmacy,,
9136141965,node,Walmart,Walmart Pharmacy,34.8642591,-83.9985383,Highway 515,Blairsville,GA,30512,+1-706-835-2881,https://www.walmart.com/store/3485-blairsville-ga/pharmacy,,
9141960336,node,Walmart,Walmart Pharmacy,40.5155479,-88.9496069,,,,,,https://www.walmart.com/store/1125-normal-il/pharmacy,,
9149273980,node,Walmart,Walmart Garden Center,38.95058,-104.800264,,,,,,,,garden_centre
9149278776,node,Walmart,Walmart Pharmacy,39.066879,-104.8532352,,,,,,https://www.walmart.com/store/3227-monument-co/pharmacy,,
9149278777,node,Walmart,Walmart Garden Center,39.0670628,-104.8528194,,,,,,,,garden_centre
9149307316,node,Walmart,Walmart Garden Center,38.9419545,-104.7259588,,,,,,,,garden_centre
9161686010,node,Walmart,Walmart Pharmacy,45.5414496,-122.4199496,Northeast Sandy Boulevard,Wood Village,OR,97060,,https://www.walmart.com/store/2927-wood-village-or/pharmacy,,
9161686089,node,Walmart,Walmart Pharmacy,45.6698924,-122.5239561,,,,,,https://www.walmart.com/store/5461-vancouver-wa/pharmacy,"Mo-Fr 09:00-21:00; Sa 09:00-19:00; Su 10:00-18:00,13:30-14:00",
9161699822,node,Walmart,Walmart Garden Center,45.9288938,-122.7622413,,,,,,https://www.walmart.com/store/3742-woodland-wa,,garden_centre
9162843023,node,Walmart,Walmart Pharmacy,41.3153002,-96.0692734,,,,,,https://www.walmart.com/store/1637-omaha-ne/pharmacy,,
9163161373,node,Walmart,Walmart Garden Center,35.2802476,-93.1042968,,,,,,https://www.walmart.com/store/58-russellville-ar,,garden_centre
9163161374,node,Walmart,Walmart Pharmacy,35.280123,-93.1061878,,,,,,https://www.walmart.com/store/58-russellville-ar/pharmacy,,
9163181303,node,Walmart,Walmart Garden Center,44.8379041,-69.2945725,,,,,,https://www.walmart.com/store/2047-palmyra-me,,garden_centre
9163181304,node,Walmart,Walmart Pharmacy,44.8370006,-69.2941292,,,,,,https://www.walmart.com/store/2047-palmyra-me/pharmacy,,
9163204235,node,Walmart,Walmart Garden Center,29.422329,-95.2302119,,,,,,https://www.walmart.com/store/462-alvin-tx,,garden_centre
9163204236,node,Walmart,Walmart Pharmacy,29.4210158,-95.230996,,,,,,https://www.walmart.com/store/462-alvin-tx/pharmacy,,
9163209604,node,Walmart,Walmart Pharmacy,43.3346987,-71.0136877,,,,,,https://www.walmart.com/store/2330-rochester-nh/pharmacy,,
9163209605,node,Walmart,Walmart Garden Center,43.3337923,-71.0122916,,,,,,https://www.walmart.com/store/2330-rochester-nh,,garden_centre
9163829964,node,Walmart,Walmart Garden Center,47.9142171,-122.2130462,,,,,,https://www.walmart.com/store/3053-everett-wa,,garden_centre
9163829965,node,Walmart,Walmart Pharmacy,47.9143043,-122.2142749,,,,,,https://www.walmart.com/store/3053-everett-wa/pharmacy,,
9166425841,node,Walmart,Walmart Garden Center,41.126628,-104.7641992,,,,,,https://www.walmart.com/store/4653-cheyenne-wy,,garden_centre
9166425844,node,Walmart,Walmart Pharmacy,41.1257104,-104.7645441,,,,,,https://www.walmart.com/store/4653-cheyenne-wy/pharmacy,,
9170021590,node,Walmart,Walmart Pharmacy,37.6474693,-97.332562,,,,,,https://www.walmart.com/store/1099-wichita-ks/pharmacy,,
9170021591,node,Walmart,Walmart Garden Center,37.6485339,-97.3325791,,,,,,,,garden_centre
9170039387,node,Walmart,Walmart Garden Center,37.6748611,-97.4142511,,,,,,,,garden_centre
9170195584,node,Walmart,Walmart Pharmacy,38.7850114,-97.6147271,,,,,,https://www.walmart.com/store/558-salina-ks/pharmacy,,
9170195585,node,Walmart,Walmart Garden Center,38.7846815,-97.6147962,,,,,,https://www.walmart.com/store/558-salina-ks,,garden_centre
9173720728,node,Walmart,Walmart Garden Center,39.6558281,-104.9940997,,,,,,https://www.walmart.com/store/2751-englewood-co,,garden_centre
9173720729,node,Walmart,Walmart Pharmacy,39.6559212,-104.9954331,,,,,,https://www.walmart.com/store/2751-englewood-co/pharmacy,,
9175762330,node,Walmart,Walmart Garden Center,38.7490435,-112.0852042,,,,,,https://www.walmart.com/store/5168-richfield-ut,,garden_centre
9177103912,node,Walmart,Walmart Pharmacy,31.0657825,-97.3676017,,,,,,https://www.walmart.com/store/746-temple-tx/pharmacy,,
9177103913,node,Walmart,Walmart Garden Center,31.0669589,-97.3671082,,,,,,https://www.walmart.com/store/746-temple-tx,,garden_centre
9177124261,node,Walmart,Walmart Garden Center,31.9510789,-95.2656564,,,,,,https://www.walmart.com/store/180-jacksonville-tx,,garden_centre
9177145401,node,Walmart,Walmart Garden Center,37.3655109,-78.8412365,Oakville Road,Appomattox,VA,24522,+1 434-352-6066,https://www.walmart.com/store/4636-appomattox-va,06:00-11:00,garden_centre
9177145402,node,Walmart,Walmart Pharmacy,37.3662698,-78.840747,Oakville Road,Appomattox,VA,24522,+1 434-352-6073,https://www.walmart.com/store/4636-appomattox-va/pharmacy,Mo-Sa 09:00-19:00; Su 10:00-18:00,
9177145406,node,Walmart,Walmart Garden Center,32.931531,-97.2672751,,,,,,https://www.walmart.com/store/2834-fort-worth-tx,,garden_centre
9177145407,node,Walmart,Walmart Pharmacy,32.9305155,-97.2679766,,,,,,https://www.walmart.com/store/2834-fort-worth-tx/pharmacy,,
9177145410,node,Walmart,Walmart,32.931511,-97.2709071,,,,,,https://www.walmart.com/store/2834-fort-worth-tx,,
9177237255,node,Walmart,Walmart Garden Center,39.4515995,-74.653143,,,,,,https://www.walmart.com/store/2108-mays-landing-nj,,garden_centre
9177237256,node,Walmart,Walmart Pharmacy,39.4528007,-74.6531215,,,,,,https://www.walmart.com/store/2108-mays-landing-nj/pharmacy,,
9177279456,node,Walmart,Walmart Garden Center,30.1901042,-95.5874439,,,,,,https://www.walmart.com/store/3390-woodlands-tx,,garden_centre
9177279457,node,Walmart,Walmart Pharmacy,30.1902414,-95.5891844,,,,,,https://www.walmart.com/store/3390-woodlands-tx/pharmacy,,
9177335379,node,Walmart,Walmart Garden Center,31.8430465,-85.1706955,,,,,,https://www.walmart.com/store/1638-eufaula-al,,garden_centre
9177335380,node,Walmart,Walmart Pharmacy,31.8439491,-85.1708043,,,,,,https://www.walmart.com/store/1638-eufaula-al/pharmacy,,
9177366712,node,Walmart,Walmart Garden Center,39.0147037,-94.1220686,,,,,,,,garden_centre
9177366713,node,Walmart,Walmart Pharmacy,39.0143357,-94.1225519,,,,,,https://www.walmart.com/store/2856-oak-grove-mo/pharmacy,,
9177369003,node,Walmart,Walmart Pharmacy,33.9241446,-118.1292688,,,,,,https://www.walmart.com/store/4132-downey-ca/pharmacy,,
9177369004,node,Walmart,Walmart Garden Center,33.9242325,-118.1279314,,,,,,https://www.walmart.com/store/4132-downey-ca,,garden_centre
9177374877,node,Walmart,Walmart Garden Center,35.1767459,-89.8397154,,,,,,,,garden_centre
9177374878,node,Walmart,Walmart Pharmacy,35.1760648,-89.8384581,,,,,,https://www.walmart.com/store/6807-memphis-tn/pharmacy,,
9178375216,node,Walmart,Walmart Garden Center,34.5573889,-118.04265,47th Street East,Palmdale,CA,93552,+1-661-533-0248,https://www.walmart.com/store/2950-palmdale-ca,,garden_centre
9178382546,node,Walmart,Walmart Pharmacy,44.3436515,-69.7893306,,,,,,https://www.walmart.com/store/2046-augusta-me/pharmacy,,
9178385432,node,Walmart,Walmart Garden Center,40.3486032,-111.7308566,,,,,,https://www.walmart.com/store/5270-lindon-ut,,garden_centre
9178385433,node,Walmart,Walmart Pharmacy,40.3487372,-111.7324462,,,,,,https://www.walmart.com/store/5270-lindon-ut/pharmacy,,
9178395088,node,Walmart,Walmart Pharmacy,40.7943651,-81.4229044,,,,,,https://www.walmart.com/store/5410-canton-oh/pharmacy,,
9178395089,node,Walmart,Walmart Garden Center,40.7943225,-81.4213461,,,,,,https://www.walmart.com/store/5410-canton-oh,,garden_centre
9178398227,node,Walmart,Walmart Garden Center,41.3707662,-72.1558133,,,,,,https://www.walmart.com/store/2331-waterford-ct,,garden_centre
9178398228,node,Walmart,Walmart Pharmacy,41.3706394,-72.1558213,,,,,,https://www.walmart.com/store/2331-waterford-ct/pharmacy,,
9178413865,node,Walmart,Walmart Garden Center,33.4011294,-84.5992325,,,,,,https://www.walmart.com/store/3461-peachtree-city-ga,,garden_centre
9178413866,node,Walmart,Walmart Pharmacy,33.4012609,-84.5993964,,,,,,https://www.walmart.com/store/3461-peachtree-city-ga/pharmacy,,
9178417848,node,Walmart,Walmart Garden Center,37.685805,-75.7244226,Lankford Highway,Onley,VA,23418,+1-757-302-4089,https://www.walmart.com/store/4378/onley-va/whats-new,Mo-Su 06:00-23:00,garden_centre
9178417849,node,Walmart,Walmart Pharmacy,37.6853845,-75.7236308,Lankford Highway,Onley,VA,23418,+1-757-302-4089,https://www.walmart.com/store/4378-onley-va/pharmacy,Mo-Sa 09:00-19:00; Sa 10:00-18:00,
9178440417,node,Walmart,Walmart Pharmacy,34.556495,-118.0424718,47th Street East,Palmdale,CA,93552,+1-661-533-0248,https://www.walmart.com/store/2950-palmdale-ca/pharmacy,,
9178448445,node,Walmart,Walmart Pharmacy,41.3500728,-74.7344247,Route 6 & 209,Milford,PA,18337,+1-570-491-4940,https://www.walmart.com/store/2064-milford-pa/pharmacy,24/7,
9178448446,node,Walmart,Walmart Garden Center,41.350409,-74.7329897,Route 6 & 209,Milford,PA,18337,+1-570-491-4940,https://www.walmart.com/store/2064-milford-pa,24/7,garden_centre
9178748479,node,Walmart,Walmart Garden Center,41.8730339,-84.032117,East US Highway 223,Adrian,MI,49221,+1-517-265-9771,https://www.walmart.com/store/1836-adrian-mi,24/7,garden_centre
